State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
Massachusetts,2020,March,2114,4775856.33,0.000442643,MA
Massachusetts,2020,May,0,4777344.73,0,MA
Massachusetts,2020,November,98,4424571.69,2.21E-05,MA
Massachusetts,2020,October,39,4455544.71,8.75E-06,MA
Massachusetts,2020,September,10,4760548.46,2.10E-06,MA
Massachusetts,2021,April,300,4472354.87,6.71E-05,MA
Massachusetts,2021,August,10122,4457322.88,0.00227087,MA
Massachusetts,2021,December,1914,4477283.81,0.000427491,MA
Massachusetts,2021,February,191,4466121.05,4.28E-05,MA
Massachusetts,2021,January,305,4462522.02,6.83E-05,MA
Massachusetts,2021,July,5495,4465317.84,0.001230595,MA
Massachusetts,2021,June,277,4470411.41,6.20E-05,MA
Massachusetts,2021,March,276,4469372,6.18E-05,MA
Massachusetts,2021,May,267,4469506.85,5.97E-05,MA
Massachusetts,2021,November,5357,4502311.39,0.001189833,MA
Massachusetts,2021,October,9830,4436706.29,0.002215608,MA
Massachusetts,2021,September,14171,4464107.95,0.00317443,MA
Massachusetts,2022,April,6381,4497616.59,0.001418751,MA
Massachusetts,2022,August,9558,2325132,0.004110734,MA
Massachusetts,2022,February,2437,4482454.05,0.000543675,MA
Massachusetts,2022,January,1499,4496422.79,0.000333376,MA
Massachusetts,2022,July,13703,4511015.52,0.003037675,MA
Massachusetts,2022,June,11945,4515248.48,0.00264548,MA
Massachusetts,2022,March,4237,4502270.28,0.000941081,MA
Massachusetts,2022,May,10642,4487636.91,0.002371404,MA
Massachusetts,2022,October,10317,,,MA
Massachusetts,2022,September,8160,,,MA
Michigan,2010,April,998,,,MI
Michigan,2010,August,1276,,,MI
Michigan,2010,December,908,,,MI
Michigan,2010,February,1155,,,MI
Michigan,2010,January,1026,,,MI
Michigan,2010,July,1144,,,MI
Michigan,2010,June,1085,,,MI
Michigan,2010,March,1386,,,MI
Michigan,2010,May,1021,,,MI
Michigan,2010,November,1127,,,MI
Michigan,2010,October,1428,,,MI
Michigan,2010,September,1252,,,MI
Michigan,2011,April,1129,,,MI
Michigan,2011,August,1147,,,MI
Michigan,2011,December,1418,,,MI
Michigan,2011,February,1258,,,MI
Michigan,2011,January,1326,,,MI
Michigan,2011,July,929,,,MI
Michigan,2011,June,1338,,,MI
Michigan,2011,March,1637,,,MI
Michigan,2011,May,1479,,,MI
Michigan,2011,November,1721,,,MI
Michigan,2011,October,2022,,,MI
Michigan,2011,September,1320,,,MI
Michigan,2012,April,1559,,,MI
Michigan,2012,August,1339,,,MI
Michigan,2012,December,1237,,,MI
Michigan,2012,February,2110,,,MI
Michigan,2012,January,2153,,,MI
Michigan,2012,July,1479,,,MI
Michigan,2012,June,1654,,,MI
Michigan,2012,March,1956,,,MI
Michigan,2012,May,1779,,,MI
Michigan,2012,November,1355,,,MI
Michigan,2012,October,1729,,,MI
Michigan,2012,September,1159,,,MI
Michigan,2013,April,1454,,,MI
Michigan,2013,August,722,,,MI
Michigan,2013,December,883,,,MI
Michigan,2013,February,1297,,,MI
Michigan,2013,January,1163,,,MI
Michigan,2013,July,1133,,,MI
Michigan,2013,June,1344,,,MI
Michigan,2013,March,1510,,,MI
Michigan,2013,May,1475,,,MI
Michigan,2013,November,817,,,MI
Michigan,2013,October,1474,,,MI
Michigan,2013,September,852,,,MI
Michigan,2014,April,1189,,,MI
Michigan,2014,August,1065,,,MI
Michigan,2014,December,955,,,MI
Michigan,2014,February,255,,,MI
Michigan,2014,January,0,,,MI
Michigan,2014,July,1632,,,MI
Michigan,2014,June,1910,,,MI
Michigan,2014,March,782,,,MI
Michigan,2014,May,971,,,MI
Michigan,2014,November,1007,,,MI
Michigan,2014,October,1678,,,MI
Michigan,2014,September,1377,,,MI
Michigan,2015,April,1487,,,MI
Michigan,2015,August,1468,,,MI
Michigan,2015,December,1199,,,MI
Michigan,2015,February,1150,,,MI
Michigan,2015,January,970,,,MI
Michigan,2015,July,1718,,,MI
Michigan,2015,June,1790,,,MI
Michigan,2015,March,2086,,,MI
Michigan,2015,May,1007,,,MI
Michigan,2015,November,913,,,MI
Michigan,2015,October,1823,,,MI
Michigan,2015,September,1733,,,MI
Michigan,2016,April,1495,,,MI
Michigan,2016,August,2216,,,MI
Michigan,2016,December,1125,,,MI
Michigan,2016,February,2095,,,MI
Michigan,2016,January,1300,,,MI
Michigan,2016,July,1974,,,MI
Michigan,2016,June,1188,,,MI
Michigan,2016,March,2125,,,MI
Michigan,2016,May,115,,,MI
Michigan,2016,November,1564,,,MI
Michigan,2016,October,1902,,,MI
Michigan,2016,September,1758,,,MI
Michigan,2017,April,1958,,,MI
Michigan,2017,August,1578,,,MI
Michigan,2017,December,471,,,MI
Michigan,2017,February,1600,,,MI
Michigan,2017,January,1700,,,MI
Michigan,2017,July,1669,,,MI
Michigan,2017,June,1746,,,MI
Michigan,2017,March,1245,,,MI
Michigan,2017,May,2157,,,MI
Michigan,2017,November,1214,,,MI
Michigan,2017,October,2275,,,MI
Michigan,2017,September,1409,,,MI
Michigan,2018,April,1517,,,MI
Michigan,2018,August,1622,,,MI
Michigan,2018,December,538,,,MI
Michigan,2018,February,792,,,MI
Michigan,2018,January,879,,,MI
Michigan,2018,July,1547,,,MI
Michigan,2018,June,1472,,,MI
Michigan,2018,March,614,,,MI
Michigan,2018,May,2222,,,MI
Michigan,2018,November,939,,,MI
Michigan,2018,October,2618,,,MI
Michigan,2018,September,1576,,,MI
Michigan,2019,April,1488,,,MI
Michigan,2019,August,1551,,,MI
Michigan,2019,December,647,,,MI
Michigan,2019,February,1085,,,MI
Michigan,2019,January,1044,,,MI
Michigan,2019,July,1826,,,MI
Michigan,2019,June,1739,,,MI
Michigan,2019,March,709,,,MI
Michigan,2019,May,2065,,,MI
Michigan,2019,November,603,,,MI
Michigan,2019,October,2149,,,MI
Michigan,2019,September,1448,,,MI
Michigan,2020,April,0,,,MI
Michigan,2020,August,4813,,,MI
Michigan,2020,December,2535,,,MI
Michigan,2020,February,26630,,,MI
Michigan,2020,January,33518,,,MI
Michigan,2020,July,801,,,MI
Michigan,2020,June,306,,,MI
Michigan,2020,March,21863,,,MI
Michigan,2020,May,0,,,MI
Michigan,2020,November,3677,,,MI
Michigan,2020,October,20545,,,MI
Michigan,2020,September,13197,,,MI
Michigan,2021,April,31764,,,MI
Michigan,2021,August,22920,,,MI
Michigan,2021,December,20253,,,MI
Michigan,2021,February,13267,,,MI
Michigan,2021,January,16108,,,MI
Michigan,2021,July,27021,,,MI
Michigan,2021,June,33543,,,MI
Michigan,2021,March,35740,,,MI
Michigan,2021,May,36042,,,MI
Michigan,2021,November,26941,,,MI
Michigan,2021,October,23598,,,MI
Michigan,2021,September,31094,,,MI
Michigan,2022,April,37229,25511,1.459331269,MI
Michigan,2022,August,0,,,MI
Michigan,2022,February,29670,,,MI
Michigan,2022,January,21349,,,MI
Michigan,2022,July,0,,,MI
Michigan,2022,June,38580,,,MI
Michigan,2022,March,36796,,,MI
Michigan,2022,May,36681,,,MI
Michigan,2022,October,0,,,MI
Michigan,2022,September,0,,,MI
Minnesota,2010,April,93,5295,0.017563739,MN
Minnesota,2010,August,113,5278,0.021409625,MN
Minnesota,2010,December,66,31032,0.002126837,MN
Minnesota,2010,February,59,5298,0.011136278,MN
Minnesota,2010,January,45,5288,0.008509834,MN
Minnesota,2010,July,98,5285,0.018543046,MN
Minnesota,2010,June,110,5281,0.020829388,MN
Minnesota,2010,March,27,5289,0.005104935,MN
Minnesota,2010,May,95,5295,0.017941454,MN
Minnesota,2010,November,73,5270,0.013851992,MN
Minnesota,2010,October,121,5280,0.022916667,MN
Minnesota,2010,September,129,5282,0.024422567,MN
Minnesota,2011,April,124,5279,0.023489297,MN
Minnesota,2011,August,136,5290,0.025708885,MN
Minnesota,2011,December,76,30717,0.0024742,MN
Minnesota,2011,February,41,5280,0.007765152,MN
Minnesota,2011,January,67,5268,0.012718299,MN
Minnesota,2011,July,104,5295,0.019641171,MN
Minnesota,2011,June,135,5286,0.02553916,MN
Minnesota,2011,March,55,5273,0.010430495,MN
Minnesota,2011,May,136,5288,0.025718608,MN
Minnesota,2011,November,71,5313,0.013363448,MN
Minnesota,2011,October,115,5314,0.021640948,MN
Minnesota,2011,September,118,5316,0.022197141,MN
Minnesota,2012,April,117,5302,0.022067144,MN
Minnesota,2012,August,121,5318,0.022752915,MN
Minnesota,2012,December,77,30905,0.002491506,MN
Minnesota,2012,February,59,5313,0.011104837,MN
Minnesota,2012,January,64,5311,0.012050461,MN
Minnesota,2012,July,112,5312,0.021084337,MN
Minnesota,2012,June,103,5319,0.019364542,MN
Minnesota,2012,March,57,5305,0.010744581,MN
Minnesota,2012,May,133,5309,0.025051799,MN
Minnesota,2012,November,83,5318,0.015607371,MN
Minnesota,2012,October,102,5312,0.019201807,MN
Minnesota,2012,September,147,5312,0.027673193,MN
Minnesota,2013,April,83,5315,0.015616181,MN
Minnesota,2013,August,163,5325,0.030610329,MN
Minnesota,2013,December,62,30972,0.002001808,MN
Minnesota,2013,February,72,5322,0.013528749,MN
Minnesota,2013,January,67,5323,0.012586887,MN
Minnesota,2013,July,127,5339,0.023787226,MN
Minnesota,2013,June,119,5326,0.022343222,MN
Minnesota,2013,March,91,5321,0.017102048,MN
Minnesota,2013,May,178,5377,0.033103961,MN
Minnesota,2013,November,99,5324,0.018595041,MN
Minnesota,2013,October,128,5322,0.024051109,MN
Minnesota,2013,September,147,5328,0.02759009,MN
Minnesota,2014,April,193,5328,0.036223724,MN
Minnesota,2014,August,180,5312,0.033885542,MN
Minnesota,2014,December,94,31277,0.003005403,MN
Minnesota,2014,February,90,5331,0.016882386,MN
Minnesota,2014,January,58,5315,0.010912512,MN
Minnesota,2014,July,144,5318,0.027077849,MN
Minnesota,2014,June,195,5326,0.036612843,MN
Minnesota,2014,March,78,5328,0.01463964,MN
Minnesota,2014,May,182,5330,0.034146341,MN
Minnesota,2014,November,92,5297,0.017368322,MN
Minnesota,2014,October,176,5316,0.0331076,MN
Minnesota,2014,September,194,5323,0.036445613,MN
Minnesota,2015,April,160,5359,0.029856316,MN
Minnesota,2015,August,180,5359,0.033588356,MN
Minnesota,2015,December,146,31790,0.004592639,MN
Minnesota,2015,February,83,5340,0.015543071,MN
Minnesota,2015,January,110,5324,0.020661157,MN
Minnesota,2015,July,174,5347,0.032541612,MN
Minnesota,2015,June,145,5345,0.027128157,MN
Minnesota,2015,March,104,5336,0.019490255,MN
Minnesota,2015,May,165,5340,0.030898876,MN
Minnesota,2015,November,75,5345,0.014031805,MN
Minnesota,2015,October,150,5347,0.028053114,MN
Minnesota,2015,September,211,5354,0.039409787,MN
Minnesota,2016,April,109,5366,0.020313082,MN
Minnesota,2016,August,142,5366,0.026462915,MN
Minnesota,2016,December,102,32531,0.003135471,MN
Minnesota,2016,February,84,5348,0.015706806,MN
Minnesota,2016,January,96,5361,0.017907107,MN
Minnesota,2016,July,129,5382,0.023968785,MN
Minnesota,2016,June,149,5366,0.027767425,MN
Minnesota,2016,March,128,5349,0.023929706,MN
Minnesota,2016,May,150,5358,0.027995521,MN
Minnesota,2016,November,84,5375,0.015627907,MN
Minnesota,2016,October,119,5379,0.022123071,MN
Minnesota,2016,September,136,5376,0.025297619,MN
Minnesota,2017,April,167,14414,0.011585958,MN
Minnesota,2017,August,208,14516,0.014329016,MN
Minnesota,2017,December,133,42428,0.003134722,MN
Minnesota,2017,February,89,14271,0.006236424,MN
Minnesota,2017,January,103,14278,0.007213896,MN
Minnesota,2017,July,150,14498,0.010346255,MN
Minnesota,2017,June,218,14484,0.015051091,MN
Minnesota,2017,March,108,14326,0.007538741,MN
Minnesota,2017,May,220,14454,0.0152207,MN
Minnesota,2017,November,135,14577,0.009261165,MN
Minnesota,2017,October,108,14537,0.007429318,MN
Minnesota,2017,September,182,14577,0.012485422,MN
Minnesota,2018,April,157,14598,0.010754898,MN
Minnesota,2018,August,290,14641,0.01980739,MN
Minnesota,2018,December,119,42651,0.002790087,MN
Minnesota,2018,February,85,14564,0.005836309,MN
Minnesota,2018,January,122,14591,0.008361319,MN
Minnesota,2018,July,229,14642,0.01563994,MN
Minnesota,2018,June,282,14667,0.019226836,MN
Minnesota,2018,March,126,14539,0.008666346,MN
Minnesota,2018,May,272,14624,0.018599562,MN
Minnesota,2018,November,265,14649,0.018089972,MN
Minnesota,2018,October,281,14672,0.019152126,MN
Minnesota,2018,September,244,14716,0.016580593,MN
Minnesota,2019,April,203,20311,0.009994584,MN
Minnesota,2019,August,233,20514,0.011358097,MN
Minnesota,2019,December,109,48877,0.002230088,MN
Minnesota,2019,February,127,20234,0.006276564,MN
Minnesota,2019,January,169,20268,0.008338267,MN
Minnesota,2019,July,161,20543,0.007837219,MN
Minnesota,2019,June,127,20522,0.006188481,MN
Minnesota,2019,March,84,20262,0.004145691,MN
Minnesota,2019,May,239,20438,0.011693904,MN
Minnesota,2019,November,148,20562,0.007197743,MN
Minnesota,2019,October,309,20586,0.015010201,MN
Minnesota,2019,September,184,20595,0.008934207,MN
Minnesota,2020,April,0,1506614,0,MN
Minnesota,2020,August,0,1510863,0,MN
Minnesota,2020,December,0,1550470,0,MN
Minnesota,2020,February,3807,1505033,0.002529513,MN
Minnesota,2020,January,3752,1502613,0.002496984,MN
Minnesota,2020,July,0,1510384,0,MN
Minnesota,2020,June,0,1510034,0,MN
Minnesota,2020,March,2254,1506810,0.001495875,MN
Minnesota,2020,May,1,1508374,6.63E-07,MN
Minnesota,2020,November,0,1519063,0,MN
Minnesota,2020,October,0,1515980,0,MN
Minnesota,2020,September,0,40834,0,MN
Minnesota,2021,April,206,40940,0.005031754,MN
Minnesota,2021,August,6681,41117,0.162487536,MN
Minnesota,2021,December,762,70206,0.010853773,MN
Minnesota,2021,February,2,40864,4.89E-05,MN
Minnesota,2021,January,67,40889,0.001638583,MN
Minnesota,2021,July,425,41009,0.010363579,MN
Minnesota,2021,June,392,40945,0.009573819,MN
Minnesota,2021,March,22,40898,0.000537924,MN
Minnesota,2021,May,491,40941,0.011992868,MN
Minnesota,2021,November,1213,41004,0.02958248,MN
Minnesota,2021,October,1458,41012,0.035550571,MN
Minnesota,2021,September,3705,41122,0.090097758,MN
Minnesota,2022,April,2365,2466108,0.000959001,MN
Minnesota,2022,August,7959,2683192,0.002966243,MN
Minnesota,2022,December,156,52862,0.00295108,MN
Minnesota,2022,February,1553,2461570,0.000630898,MN
Minnesota,2022,January,1439,2458968,0.000585205,MN
Minnesota,2022,July,7217,2682212,0.00269069,MN
Minnesota,2022,June,9262,2682271,0.003453044,MN
Minnesota,2022,March,3290,2462218,0.001336194,MN
Minnesota,2022,May,10034,2682607,0.003740391,MN
Minnesota,2022,November,290,41356,0.007012284,MN
Minnesota,2022,October,2473,2640008,0.00093674,MN
Minnesota,2022,September,6565,2685846,0.002444295,MN
Minnesota,2023,February,43,,,MN
Minnesota,2023,January,14,,,MN
Missouri,1994,December,0,26931,0,MO
Missouri,1994,November,0,26816,0,MO
Missouri,1994,October,0,26680,0,MO
Missouri,1995,April,0,27141,0,MO
Missouri,1995,August,0,27389,0,MO
Missouri,1995,December,0,27881,0,MO
Missouri,1995,February,0,27104,0,MO
Missouri,1995,January,0,27009,0,MO
Missouri,1995,July,0,27215,0,MO
Missouri,1995,June,0,27172,0,MO
Missouri,1995,March,0,27128,0,MO
Missouri,1995,May,0,27140,0,MO
Missouri,1995,November,0,27764,0,MO
Missouri,1995,October,0,27644,0,MO
Missouri,1995,September,0,27569,0,MO
Missouri,1996,April,0,28081,0,MO
Missouri,1996,August,0,28251,0,MO
Missouri,1996,December,0,28665,0,MO
Missouri,1996,February,0,28036,0,MO
Missouri,1996,January,0,27943,0,MO
Missouri,1996,July,0,28154,0,MO
Missouri,1996,June,0,28097,0,MO
Missouri,1996,March,0,28084,0,MO
Missouri,1996,May,0,28099,0,MO
Missouri,1996,November,0,28578,0,MO
Missouri,1996,October,0,28460,0,MO
Missouri,1996,September,0,28422,0,MO
Missouri,1997,April,0,28762,0,MO
Missouri,1997,August,0,28950,0,MO
Missouri,1997,December,0,29414,0,MO
Missouri,1997,February,0,28766,0,MO
Missouri,1997,January,0,28726,0,MO
Missouri,1997,July,0,28870,0,MO
Missouri,1997,June,0,28786,0,MO
Missouri,1997,March,0,28777,0,MO
Missouri,1997,May,0,28769,0,MO
Missouri,1997,November,0,29285,0,MO
Missouri,1997,October,0,29071,0,MO
Missouri,1997,September,0,29035,0,MO
Missouri,1998,April,0,29482,0,MO
Missouri,1998,August,0,29524,0,MO
Missouri,1998,December,0,29862,0,MO
Missouri,1998,February,0,29481,0,MO
Missouri,1998,January,0,29422,0,MO
Missouri,1998,July,0,29672,0,MO
Missouri,1998,June,0,29449,0,MO
Missouri,1998,March,0,29527,0,MO
Missouri,1998,May,0,29443,0,MO
Missouri,1998,November,0,29800,0,MO
Missouri,1998,October,0,29750,0,MO
Missouri,1998,September,0,29658,0,MO
Missouri,1999,April,0,30027,0,MO
Missouri,1999,August,0,30147,0,MO
Missouri,1999,December,0,30454,0,MO
Missouri,1999,February,0,29934,0,MO
Missouri,1999,January,0,29889,0,MO
Missouri,1999,July,0,30282,0,MO
Missouri,1999,June,0,29992,0,MO
Missouri,1999,March,0,29951,0,MO
Missouri,1999,May,0,30041,0,MO
Missouri,1999,November,0,30324,0,MO
Missouri,1999,October,0,30256,0,MO
Missouri,1999,September,0,30169,0,MO
Missouri,2000,April,0,30664,0,MO
Missouri,2000,August,0,30809,0,MO
Missouri,2000,December,0,31034,0,MO
Missouri,2000,February,0,30551,0,MO
Missouri,2000,January,0,30487,0,MO
Missouri,2000,July,0,30984,0,MO
Missouri,2000,June,0,30680,0,MO
Missouri,2000,March,0,30581,0,MO
Missouri,2000,May,0,30717,0,MO
Missouri,2000,November,0,30978,0,MO
Missouri,2000,October,0,30910,0,MO
Missouri,2000,September,0,30851,0,MO
Missouri,2001,April,0,31177,0,MO
Missouri,2001,August,0,31547,0,MO
Missouri,2001,December,0,31750,0,MO
Missouri,2001,February,0,31080,0,MO
Missouri,2001,January,0,31035,0,MO
Missouri,2001,July,0,31592,0,MO
Missouri,2001,June,0,31316,0,MO
Missouri,2001,March,0,31111,0,MO
Missouri,2001,May,0,31336,0,MO
Missouri,2001,November,0,31696,0,MO
Missouri,2001,October,0,31628,0,MO
Missouri,2001,September,0,31566,0,MO
Missouri,2002,April,0,31919,0,MO
Missouri,2002,August,0,32136,0,MO
Missouri,2002,December,0,32391,0,MO
Missouri,2002,February,0,31829,0,MO
Missouri,2002,January,0,31793,0,MO
Missouri,2002,July,0,32312,0,MO
Missouri,2002,June,0,31974,0,MO
Missouri,2002,March,0,31863,0,MO
Missouri,2002,May,0,32005,0,MO
Missouri,2002,November,0,32325,0,MO
Missouri,2002,October,0,32244,0,MO
Missouri,2002,September,0,32162,0,MO
Missouri,2003,April,0,32493,0,MO
Missouri,2003,August,0,32756,0,MO
Missouri,2003,December,0,33239,0,MO
Missouri,2003,February,0,32433,0,MO
Missouri,2003,January,0,32406,0,MO
Missouri,2003,July,0,32861,0,MO
Missouri,2003,June,0,32531,0,MO
Missouri,2003,March,0,32444,0,MO
Missouri,2003,May,0,32582,0,MO
Missouri,2003,November,0,33098,0,MO
Missouri,2003,October,0,32970,0,MO
Missouri,2003,September,0,32807,0,MO
Missouri,2004,April,0,33410,0,MO
Missouri,2004,August,0,33785,0,MO
Missouri,2004,December,0,34361,0,MO
Missouri,2004,February,0,33338,0,MO
Missouri,2004,January,0,33276,0,MO
Missouri,2004,July,0,33895,0,MO
Missouri,2004,June,0,33525,0,MO
Missouri,2004,March,0,33373,0,MO
Missouri,2004,May,0,33494,0,MO
Missouri,2004,November,0,34217,0,MO
Missouri,2004,October,0,34030,0,MO
Missouri,2004,September,0,33901,0,MO
Missouri,2005,April,0,34586,0,MO
Missouri,2005,August,0,34875,0,MO
Missouri,2005,December,0,35442,0,MO
Missouri,2005,February,0,34494,0,MO
Missouri,2005,January,0,34407,0,MO
Missouri,2005,July,0,34967,0,MO
Missouri,2005,June,0,34625,0,MO
Missouri,2005,March,0,34520,0,MO
Missouri,2005,May,0,34626,0,MO
Missouri,2005,November,0,35321,0,MO
Missouri,2005,October,0,35226,0,MO
Missouri,2005,September,0,35112,0,MO
Missouri,2006,April,0,35582,0,MO
Missouri,2006,August,0,36072,0,MO
Missouri,2006,December,0,36517,0,MO
Missouri,2006,February,0,35488,0,MO
Missouri,2006,January,0,35450,0,MO
Missouri,2006,July,0,36008,0,MO
Missouri,2006,June,0,35674,0,MO
Missouri,2006,March,0,35537,0,MO
Missouri,2006,May,0,35650,0,MO
Missouri,2006,November,0,36395,0,MO
Missouri,2006,October,0,36231,0,MO
Missouri,2006,September,0,36192,0,MO
Missouri,2007,April,0,36651,0,MO
Missouri,2007,August,0,36851,0,MO
Missouri,2007,December,0,37296,0,MO
Missouri,2007,February,0,36638,0,MO
Missouri,2007,January,0,36580,0,MO
Missouri,2007,July,0,36912,0,MO
Missouri,2007,June,0,36642,0,MO
Missouri,2007,March,0,36621,0,MO
Missouri,2007,May,0,36663,0,MO
Missouri,2007,November,0,37204,0,MO
Missouri,2007,October,0,37111,0,MO
Missouri,2007,September,0,37007,0,MO
Missouri,2008,April,0,37472,0,MO
Missouri,2008,August,0,37791,0,MO
Missouri,2008,December,0,38143,0,MO
Missouri,2008,February,0,37417,0,MO
Missouri,2008,January,0,37354,0,MO
Missouri,2008,July,0,37953,0,MO
Missouri,2008,June,0,37551,0,MO
Missouri,2008,March,0,37457,0,MO
Missouri,2008,May,0,37541,0,MO
Missouri,2008,November,0,38044,0,MO
Missouri,2008,October,0,37927,0,MO
Missouri,2008,September,0,37852,0,MO
Missouri,2009,April,0,38764,0,MO
Missouri,2009,August,0,38799,0,MO
Missouri,2009,December,0,38953,0,MO
Missouri,2009,February,0,38190,0,MO
Missouri,2009,January,0,38160,0,MO
Missouri,2009,July,0,39136,0,MO
Missouri,2009,June,0,38745,0,MO
Missouri,2009,March,0,38266,0,MO
Missouri,2009,May,0,38784,0,MO
Missouri,2009,November,0,38859,0,MO
Missouri,2009,October,0,38845,0,MO
Missouri,2009,September,0,38795,0,MO
Missouri,2010,April,0,208578,0,MO
Missouri,2010,August,0,208782,0,MO
Missouri,2010,December,0,208969,0,MO
Missouri,2010,February,0,208417,0,MO
Missouri,2010,January,0,208319,0,MO
Missouri,2010,July,0,209089,0,MO
Missouri,2010,June,0,208636,0,MO
Missouri,2010,March,0,208522,0,MO
Missouri,2010,May,0,208669,0,MO
Missouri,2010,November,0,208858,0,MO
Missouri,2010,October,0,208801,0,MO
Missouri,2010,September,0,208796,0,MO
Missouri,2011,April,0,209014,0,MO
Missouri,2011,August,0,209407,0,MO
Missouri,2011,December,0,209532,0,MO
Missouri,2011,February,0,208989,0,MO
Missouri,2011,January,0,208985,0,MO
Missouri,2011,July,0,209679,0,MO
Missouri,2011,June,0,209085,0,MO
Missouri,2011,March,0,209032,0,MO
Missouri,2011,May,0,209085,0,MO
Missouri,2011,November,0,209468,0,MO
Missouri,2011,October,0,209447,0,MO
Missouri,2011,September,0,209434,0,MO
Missouri,2012,April,0,209567,0,MO
Missouri,2012,August,0,209886,0,MO
Missouri,2012,December,0,210255,0,MO
Missouri,2012,February,0,209576,0,MO
Missouri,2012,January,0,209518,0,MO
Missouri,2012,July,0,210188,0,MO
Missouri,2012,June,0,209704,0,MO
Missouri,2012,March,0,209534,0,MO
Missouri,2012,May,0,209643,0,MO
Missouri,2012,November,0,210097,0,MO
Missouri,2012,October,0,210028,0,MO
Missouri,2012,September,0,209855,0,MO
Missouri,2013,April,0,210735,0,MO
Missouri,2013,August,0,211564,0,MO
Missouri,2013,December,0,211977,0,MO
Missouri,2013,February,0,210470,0,MO
Missouri,2013,January,0,210385,0,MO
Missouri,2013,July,0,211675,0,MO
Missouri,2013,June,0,211057,0,MO
Missouri,2013,March,0,210581,0,MO
Missouri,2013,May,0,210790,0,MO
